"Manuscript H-ID"	"Manuscript Record Title"	"repository_key (Organisation) H-ID"	"Organisation Record Title"	"repository_key (Organisation) Record Title"	idno	TEI_id	CMD
140344	"Lyon, Bibliothèque municipale, 1789"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	1789	d1e63261	A
140345	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 7065"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 7065"	d1e102965	B
140346	"Haguenau, Bibliothèque municipale, 9"	128658	"Haguenau, Bibliothèque municipale"	"Haguenau, Bibliothèque municipale"	9	d1e66737	A
140347	"Rouen, Bibliothèque municipale, 365 - A. 10"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	365	d1e67366	A
140348	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6643"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6643"	d1e65011	A
140349	"Nantes, Bibliothèque municipale, 109"	146552	"Nantes, Bibliothèque municipale"	"Nantes, Bibliothèque municipale"	109	c7d1e54342	A
140350	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 15909"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 15909"	d1e144729	B
140351	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8853-8858"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8853-8858"	d1e159092	X
140352	"Reims, Bibliothèque municipale, 875"	146594	"Reims, Bibliothèque municipale"	"Reims, Bibliothèque municipale"	875	d1e167639	X
140353	"Verdun, Bibliothèque municipale, 96"	146640	"Verdun, Bibliothèque municipale"	"Verdun, Bibliothèque municipale"	96	d1e176812	X
140354	"Besançon, Bibliothèque municipale, 115-117"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	115-117	d1e152096	X
140355	"Versailles, Bibliothèque municipale, 162 - 8 67"	146642	"Versailles, Bibliothèque municipale"	"Versailles, Bibliothèque municipale"	162	d1e127216	B
140356	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1096"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	1096	d1e45100	A
140357	"Albi, Bibliothèque municipale, 78 - 135"	146410	"Albi, Bibliothèque municipale"	"Albi, Bibliothèque municipale"	78	d1e86256	B
140358	"Nantes, Bibliothèque municipale, 18"	146552	"Nantes, Bibliothèque municipale"	"Nantes, Bibliothèque municipale"	18	d1e104353	B
140359	"Orléans, Médiathèque, 655 - 482"	146561	"Orléans, Médiathèque"	"Orléans, Médiathèque"	655	d1e61551	A
140360	"Paris, Bibliothèque Mazarine, 1733"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	1733	d1e80091	A
140361	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 715"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 715"	d1e31959	A
140362	"Strasbourg, Bibliothèque nationale et universitaire, 142"	146623	"Strasbourg, Bibliothèque nationale et universitaire"	"Strasbourg, Bibliothèque nationale et universitaire"	142	d1e171007	X
140363	"Paris, Bibliothèque Mazarine, 3278"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	3278	d1e81183	A
140364	"Verdun, Bibliothèque municipale, 123"	146640	"Verdun, Bibliothèque municipale"	"Verdun, Bibliothèque municipale"	123	d1e176974	X
140365	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 5891"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 5891"	d1e56408	A
140366	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8394"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8394"	d1e42450	A
140367	"Cambrai, Bibliothèque municipale, 844 [ff. 1-124]"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	"844 [ff. 1-124]"	d1e38974	A
140368	"Chantilly, Bibliothèque et archives du musée Condé, 511 - 1471"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	511	d1e98344	B
140369	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6667"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6667"	d1e100493	B
140370	"Toulouse, Bibliothèque municipale, 712"	146627	"Toulouse, Bibliothèque municipale"	"Toulouse, Bibliothèque municipale"	712	d1e132132	X
140371	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 14096"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 14096"	d1e131959	B
140372	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 10905"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 10905"	d1e64945	A
140373	"Paris, Bibliothèque nationale de France, Manuscrits, coll. Smith-Lesouëf 77"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"coll. Smith-Lesouëf 77"	d1e55954	A
140374	"Paris, Bibliothèque Mazarine, 1581"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	1581	d1e78988	A
140375	"Verdun, Bibliothèque municipale, 128"	146640	"Verdun, Bibliothèque municipale"	"Verdun, Bibliothèque municipale"	128	d1e177016	X
140376	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 5939"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 5939"	d1e56679	A
140377	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 2070"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 2070"	d1e29325	A
140378	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 252"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	252	d1e37402	A
140379	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 972"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	972	d1e43791	A
140380	"Paris, Bibliothèque Mazarine, 974"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	974	d1e75821	A
140381	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 3150"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	3150	d1e106168	B
140382	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 2626"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 2626"	d1e89589	B
140383	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 2668"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 2668"	d1e89678	B
140384	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 5559"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 5559"	d1e96657	B
140385	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 5663"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 5663"	d1e97006	B
140386	"Verdun, Bibliothèque municipale, 129"	146640	"Verdun, Bibliothèque municipale"	"Verdun, Bibliothèque municipale"	129	d1e177055	X
140387	"Cambrai, Bibliothèque municipale, 791"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	791	d1e36604	B
140388	"Colmar, Bibliothèque municipale, 462"	128653	"Colmar, Bibliothèque municipale"	"Colmar, Bibliothèque municipale"	462	d1e61958	A
140389	"Chantilly, Bibliothèque et archives du musée Condé, 800 - 1074"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	800	d1e34129	A
140390	"Paris, Bibliothèque nationale de France, Manuscrits, Clairambault 481"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"Clairambault 481"	d1e50575	A
140391	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8551"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8551"	c3d1e45378	A
140392	"Rouen, Bibliothèque municipale, 708 - E.I"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	708	d1e69917	A
140393	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6391"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6391"	d1e99422	B
140394	"Saint-Claude, Bibliothèque municipale, 14"	128667	"Saint-Claude, Bibliothèque municipale"	"Saint-Claude, Bibliothèque municipale"	14	d1e87771	A
140395	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1191"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	1191	d1e46161	A
140396	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2001"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	2001	d1e104718	B
140397	"Autun, Bibliothèque municipale, 151* - S. 178"	146429	"Autun, Bibliothèque municipale"	"Autun, Bibliothèque municipale"	151*	d1e109953	X
140398	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 507"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	507	d1e102402	B
140399	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 7172"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 7172"	c2d1e71285	A
140400	"Nancy, Bibliothèque municipale, 33 - 529"	146548	"Nancy, Bibliothèque municipale"	"Nancy, Bibliothèque municipale"	33	d1e72983	A
140401	"Aix-en-Provence, Bibliothèque municipale, 114 - 702"	146408	"Aix-en-Provence, Bibliothèque municipale"	"Aix-en-Provence, Bibliothèque municipale"	114	d1e24676	A
140402	"Nantes, Musée Dobrée, 17"	146553	"Nantes, Musée Dobrée"	"Nantes, Musée Dobrée"	17	d1e55185	A
140403	"Paris, Bibliothèque Sainte-Geneviève, 3201"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	3201	d1e131067	B
140404	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 8219"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	8219	d1e63147	A
140405	"Paris, Bibliothèque Mazarine, 432"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	432	d1e70051	A
140406	"Lyon, Bibliothèque municipale, 5125"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	5125	d1e63587	A
140407	"Le Mans, Bibliothèque municipale, 356"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	356	d1e104182	B
140408	"Auxerre, Bibliothèque municipale, 60"	128688	"Auxerre, Bibliothèque municipale"	"Auxerre, Bibliothèque municipale"	60	d1e110235	X
140409	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2272"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	2272	d1e105273	B
140410	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6328"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6328"	d1e98881	B
140411	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8393"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8393"	d1e42361	A
140412	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 948"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 948"	d1e34216	A
140413	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 5062"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	5062	d1e106957	B
140414	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 9474"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 9474"	d1e52396	A
140415	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 8209"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	8209	d1e62956	A
140416	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12707"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12707"	d1e77512	A
140417	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 600"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	600	d1e40408	A
140418	"Bayeux, Bibliothèque municipale, 6"	146439	"Bayeux, Bibliothèque municipale"	"Bayeux, Bibliothèque municipale"	6	d1e42293	A
140419	"Clermont-Ferrand, Bibliothèque du Patrimoine, 168"	146482	"Clermont-Ferrand, Bibliothèque du Patrimoine"	"Clermont-Ferrand, Bibliothèque du Patrimoine"	168	d1e117555	X
140420	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2037"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	2037	d1e46797	A
140421	"Paris, Bibliothèque Sainte-Geneviève, 1744"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	1744	d1e88003	A
140422	"Chantilly, Bibliothèque et archives du musée Condé, 890 - 1411"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	890	d1e35259	A
140423	"Paris, Bibliothèque Mazarine, 1791"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	1791	d1e119012	B
140424	"Avignon, Bibliothèque municipale, 3177"	146432	"Avignon, Bibliothèque municipale"	"Avignon, Bibliothèque municipale"	3177	c6d1e38277	A
140425	"Évreux, Bibliothèque municipale, 100 L"	146497	"Évreux, Bibliothèque municipale"	"Évreux, Bibliothèque municipale"	"100 L"	d1e100711	B
140426	"Paris, Bibliothèque Mazarine, 440"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	440	d1e70160	A
140427	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8991"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8991"	d1e49986	A
140428	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8396"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8396"	d1e42628	A
140429	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 1003"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 1003"	d1e21891	A
140430	"Dijon, Bibliothèque municipale, 228"	146488	"Dijon, Bibliothèque municipale"	"Dijon, Bibliothèque municipale"	228	d1e118287	X
140431	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 14010"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 14010"	d1e83783	A
140432	"Aix-en-Provence, Bibliothèque municipale, 1449 - 1351"	146408	"Aix-en-Provence, Bibliothèque municipale"	"Aix-en-Provence, Bibliothèque municipale"	1449	d1e26753	A
140433	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 3202"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 3202"	d1e90733	B
140434	"Cambrai, Bibliothèque municipale, 129"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	129	d1e18214	B
140435	"Paris, Bibliothèque Mazarine, 975"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	975	c1d1e75917	A
140436	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8297"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8297"	d1e40434	A
140437	"Le Mans, Bibliothèque municipale, 144"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	144	d1e51719	A
140438	"Paris, Bibliothèque Sainte-Geneviève, 1688"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	1688	d1e129384	B
140439	"Troyes, Médiathèque du Grand Troyes, 1998"	128675	"Troyes, Médiathèque du Grand Troyes"	"Troyes, Médiathèque du Grand Troyes"	1998	d1e175866	X
140440	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 2420"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 2420"	d1e48612	A
140441	"Grenoble, Bibliothèque municipale, 2 - 384"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	2	d1e118860	X
140442	"Verdun, Bibliothèque municipale, 90"	146640	"Verdun, Bibliothèque municipale"	"Verdun, Bibliothèque municipale"	90	d1e123034	A
140443	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 5224"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	5224	d1e61517	A
140444	"Paris, Bibliothèque de l'Ecole des Beaux-Arts, 490"	128674	"Paris, Bibliothèque de l'Ecole des Beaux-Arts"	"Paris, Bibliothèque de l'Ecole des Beaux-Arts"	490	d1e64066	A
140445	"Paris, Petit Palais, Musée des Beaux-Arts de la ville de Paris, 664"	146584	"Paris, Petit Palais, Musée des Beaux-Arts de la ville de Paris"	"Paris, Petit Palais, Musée des Beaux-Arts de la ville de Paris"	664	d1e83410	A
140446	"Paris, Petit Palais, Musée des Beaux-Arts de la ville de Paris, 665"	146584	"Paris, Petit Palais, Musée des Beaux-Arts de la ville de Paris"	"Paris, Petit Palais, Musée des Beaux-Arts de la ville de Paris"	665	d1e83506	A
140447	"Paris, Bibliothèque nationale de France, Manuscrits, Clairambault 483"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"Clairambault 483"	c4d1e50675	A
140448	"Paris, Bibliothèque nationale de France, Manuscrits, coll. Smith-Lesouëf 79"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"coll. Smith-Lesouëf 79"	d1e56048	A
140449	"Grenoble, Bibliothèque municipale, 1024 - 1092"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	1024	d1e57474	A
140450	"Lyon, Bibliothèque municipale, 894"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	894	d1e62438	A
140451	"Le Mans, Bibliothèque municipale, 208"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	208	d1e52378	A
140452	"Grenoble, Bibliothèque municipale, 22 - 695"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	22	d1e118955	X
140453	"Nantes, Bibliothèque municipale, 653"	146552	"Nantes, Bibliothèque municipale"	"Nantes, Bibliothèque municipale"	653	c7d1e54806	A
140454	"Rennes, Bibliothèque municipale, 332"	146595	"Rennes, Bibliothèque municipale"	"Rennes, Bibliothèque municipale"	332	d1e62862	A
140455	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 5252"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 5252"	d1e51411	A
140456	"Chantilly, Bibliothèque et archives du musée Condé, 521 - 1690"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	521	d1e98525	B
140457	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 5068"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	5068	d1e56590	A
140458	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 460"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 460"	d1e28491	A
140459	"Nantes, Bibliothèque municipale, 652"	146552	"Nantes, Bibliothèque municipale"	"Nantes, Bibliothèque municipale"	652	d1e54682	A
140460	"Chantilly, Bibliothèque et archives du musée Condé, 512 - 1343"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	512	d1e26938	A
140461	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8397"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8397"	d1e42732	A
140462	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 3670"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 3670"	d1e40939	A
140463	"Lyon, Bibliothèque municipale, 597"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	597	d1e122526	X
140464	"Lyon, Bibliothèque municipale, 416"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	416	d1e121705	X
140465	"Paris, Bibliothèque Sainte-Geneviève, 1989"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	1989	d1e88434	A
140466	"Chantilly, Bibliothèque et archives du musée Condé, 890 - 1411"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	890	d1e35364	A
140467	"Paris, Bibliothèque Mazarine, 978"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	978	d1e76022	A
140468	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 10146"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 10146"	d1e121245	B
140469	"Angers, Bibliothèque municipale, 778 - 694"	146416	"Angers, Bibliothèque municipale"	"Angers, Bibliothèque municipale"	778	d1e91604	B
140470	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 844"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	844	d1e42308	A
140471	"Colmar, Bibliothèque municipale, 453"	128653	"Colmar, Bibliothèque municipale"	"Colmar, Bibliothèque municipale"	453	d1e61748	A
140472	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 8201"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	8201	d1e62692	A
140473	"Paris, Bibliothèque Mazarine, 996"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	996	d1e77149	A
140474	"Paris, Bibliothèque Sainte-Geneviève, 91"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	91	d1e123990	B
140475	"Alençon, Bibliothèque municipale, 67"	146411	"Alençon, Bibliothèque municipale"	"Alençon, Bibliothèque municipale"	67	d1e127618	X
140476	"Autun, Bibliothèque municipale, 120 - S. 144"	146429	"Autun, Bibliothèque municipale"	"Autun, Bibliothèque municipale"	120	d1e109694	X
140477	"Autun, Bibliothèque municipale, 124 - S. 147"	146429	"Autun, Bibliothèque municipale"	"Autun, Bibliothèque municipale"	124	d1e109736	X
140478	"Nantes, Bibliothèque municipale, 1337"	146552	"Nantes, Bibliothèque municipale"	"Nantes, Bibliothèque municipale"	1337	d1e54921	A
140479	"Rouen, Bibliothèque municipale, 408 - A. 497"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	408	d1e67826	A
140480	"Paris, Bibliothèque de l'Ecole des Beaux-Arts, 491"	128674	"Paris, Bibliothèque de l'Ecole des Beaux-Arts"	"Paris, Bibliothèque de l'Ecole des Beaux-Arts"	491	d1e64198	A
140481	"Paris, Bibliothèque Sainte-Geneviève, 2221"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	2221	d1e90735	A
140482	"Marseille, Bibliothèque municipale, 1430"	146530	"Marseille, Bibliothèque municipale"	"Marseille, Bibliothèque municipale"	1430	d1e65560	A
140483	"Paris, Bibliothèque Sainte-Geneviève, 1272"	146574	"Paris, Bibliothèque Sainte-Geneviève"	"Paris, Bibliothèque Sainte-Geneviève"	1272	d1e87507	A
140484	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 16649"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 16649"	d1e107317	A
140485	"Montpellier, Bibliothèque municipale, H 27"	146543	"Montpellier, Bibliothèque municipale"	"Montpellier, Bibliothèque municipale"	"H 27"	c6d1e72136	A
140486	"Alençon, Bibliothèque municipale, 96"	146411	"Alençon, Bibliothèque municipale"	"Alençon, Bibliothèque municipale"	96	d1e127745	X
140487	"Limoges, Bibliothèque municipale, 16"	146519	"Limoges, Bibliothèque municipale"	"Limoges, Bibliothèque municipale"	16	d1e99245	B
140488	"Rouen, Bibliothèque municipale, 367 - A. 594"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	367	d1e142483	X
140489	"Sélestat, Bibliothèque municipale, 326 - K 812"	146617	"Sélestat, Bibliothèque municipale"	"Sélestat, Bibliothèque municipale"	326	d1e141936	B
