Manuscript H-ID	Manuscript Record Title	repository_key (Organisation) H-ID	Organisation Record Title	repository_key (Organisation) Record Title	idno	TEI_id	CMD	fichier_source	CMD_Vol_ar	CMD_Vol
142211	Laon, Bibliothèque municipale, 2	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	2	d1e24339	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134272	Laon, Bibliothèque municipale, 20	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	20	d1e25493	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
133964	Laon, Bibliothèque municipale, 201	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	201	d1e33810	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138753	Laon, Bibliothèque municipale, 202	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	202	d1e33928	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138794	Laon, Bibliothèque municipale, 203	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	203	d1e34019	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142296	Laon, Bibliothèque municipale, 204	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	204	d1e34088	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140775	Laon, Bibliothèque municipale, 205 (ff. 1-49)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	205 (ff. 1-49)	d1e34140	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140743	Laon, Bibliothèque municipale, 206	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	206	cld1e34235	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
130100	Laon, Bibliothèque municipale, 207	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	207	d1e34337	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138294	Laon, Bibliothèque municipale, 208 [ff. 1-48]	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	208 [ff. 1-48]	d1e34435	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142297	Laon, Bibliothèque municipale, 209	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	209	d1e34532	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129744	Laon, Bibliothèque municipale, 21 (ff. 97-181)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	21 (ff. 97-181)	cld1e25559	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
136360	Laon, Bibliothèque municipale, 210	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	210	d1e34582	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142298	Laon, Bibliothèque municipale, 211	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	211	d1e34666	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142299	Laon, Bibliothèque municipale, 212	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	212	d1e34720	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138764	Laon, Bibliothèque municipale, 213	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	213	d1e34771	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138866	Laon, Bibliothèque municipale, 214	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	214	cld1e34866	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142300	Laon, Bibliothèque municipale, 215 (ff. 1-42)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	215 (ff. 1-42)	d1e34921	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134284	Laon, Bibliothèque municipale, 215 [ff. 43-178]	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	215 [ff. 43-178]	d1e34970	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138270	Laon, Bibliothèque municipale, 217	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	217	d1e35074	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140729	Laon, Bibliothèque municipale, 219	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	219	d1e35168	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142301	Laon, Bibliothèque municipale, 220	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	220	d1e35265	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134286	Laon, Bibliothèque municipale, 221	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	221	d1e35310	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142302	Laon, Bibliothèque municipale, 223	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	223	d1e35417	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134287	Laon, Bibliothèque municipale, 224	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	224	d1e35471	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142303	Laon, Bibliothèque municipale, 225	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	225	d1e35588	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
133908	Laon, Bibliothèque municipale, 226	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	226	d1e35639	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
128812	Laon, Bibliothèque municipale, 226bis	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	226bis	d1e35752	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138075	Laon, Bibliothèque municipale, 227	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	227	d1e35858	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140742	Laon, Bibliothèque municipale, 228	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	228	d1e35960	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140724	Laon, Bibliothèque municipale, 229	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	229	d1e36069	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138219	Laon, Bibliothèque municipale, 23	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	23	d1e25649	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138386	Laon, Bibliothèque municipale, 230	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	230	d1e36166	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138110	Laon, Bibliothèque municipale, 231	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	231	d1e36266	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138375	Laon, Bibliothèque municipale, 232 (ff. 82-144 et 153-220)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	232 (ff. 82-144 et 153-220)	d1e36516	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142304	Laon, Bibliothèque municipale, 233	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	233	d1e36612	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134288	Laon, Bibliothèque municipale, 234	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	234	d1e36663	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138327	Laon, Bibliothèque municipale, 235	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	235	d1e36756	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
133429	Laon, Bibliothèque municipale, 236	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	236	d1e36809	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
133609	Laon, Bibliothèque municipale, 237	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	237	d1e36910	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
133921	Laon, Bibliothèque municipale, 238	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	238	d1e37008	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142220	Laon, Bibliothèque municipale, 24	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	24	d1e25725	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138387	Laon, Bibliothèque municipale, 240	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	240	d1e37104	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138388	Laon, Bibliothèque municipale, 241	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	241	d1e37170	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140747	Laon, Bibliothèque municipale, 242	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	242	d1e37223	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138053	Laon, Bibliothèque municipale, 243	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	243	d1e37324	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142307	Laon, Bibliothèque municipale, 243quater	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	243quater	d1e37466	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142306	Laon, Bibliothèque municipale, 243ter	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	243ter	d1e37415	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142308	Laon, Bibliothèque municipale, 244 (ff. 44-58)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	244 (ff. 44-58)	d1e37511	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142309	Laon, Bibliothèque municipale, 245	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	245	d1e37599	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138020	Laon, Bibliothèque municipale, 246	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	246	d1e37657	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140774	Laon, Bibliothèque municipale, 247	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	247	d1e37748	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138236	Laon, Bibliothèque municipale, 249	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	249	d1e37839	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134289	Laon, Bibliothèque municipale, 250	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	250	d1e37922	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134341	Laon, Bibliothèque municipale, 250bis	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	250bis	d1e38021	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142310	Laon, Bibliothèque municipale, 251	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	251	d1e38114	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142311	Laon, Bibliothèque municipale, 252	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	252	d1e38162	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138351	Laon, Bibliothèque municipale, 253	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	253	d1e38204	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142312	Laon, Bibliothèque municipale, 254	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	254	d1e38248	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
136639	Laon, Bibliothèque municipale, 255	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	255	d1e38309	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142313	Laon, Bibliothèque municipale, 256	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	256	cld1e38435	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142314	Laon, Bibliothèque municipale, 257	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	257	d1e38483	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142315	Laon, Bibliothèque municipale, 257bis	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	257bis	d1e38537	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
139468	Laon, Bibliothèque municipale, 258	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	258	cld1e38585	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142317	Laon, Bibliothèque municipale, 259	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	259	d1e38633	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142221	Laon, Bibliothèque municipale, 26	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	26	d1e25787	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142318	Laon, Bibliothèque municipale, 260	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	260	d1e38681	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134290	Laon, Bibliothèque municipale, 261	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	261	d1e38758	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134291	Laon, Bibliothèque municipale, 262 et 262bis	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	262 et 262bis	d1e38873	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134293	Laon, Bibliothèque municipale, 263 (ff. 154-184)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	263 (ff. 154-184)	d1e39080	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134292	Laon, Bibliothèque municipale, 263 (ff. 21-153)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	263 (ff. 21-153)	d1e38985	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142319	Laon, Bibliothèque municipale, 264 (ff. 165-236)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	264 (ff. 165-236)	d1e39172	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142320	Laon, Bibliothèque municipale, 265 (ff. 83-191)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	265 (ff. 83-191)	d1e39223	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142321	Laon, Bibliothèque municipale, 266	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	266	d1e39286	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142322	Laon, Bibliothèque municipale, 268	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	268	d1e39344	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142323	Laon, Bibliothèque municipale, 269	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	269	d1e39401	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138271	Laon, Bibliothèque municipale, 270bis (ff. 1-51)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	270bis (ff. 1-51)	d1e39468	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138031	Laon, Bibliothèque municipale, 270bis (ff. 52-96)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	270bis (ff. 52-96)	d1e39557	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138790	Laon, Bibliothèque municipale, 272	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	272	cld1e39673	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142324	Laon, Bibliothèque municipale, 273	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	273	d1e39733	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138223	Laon, Bibliothèque municipale, 274	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	274	cld1e39778	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138850	Laon, Bibliothèque municipale, 275	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	275	d1e39906	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142325	Laon, Bibliothèque municipale, 276	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	276	d1e39964	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142326	Laon, Bibliothèque municipale, 278	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	278	d1e40015	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134294	Laon, Bibliothèque municipale, 280	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	280	d1e40066	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134295	Laon, Bibliothèque municipale, 280bis	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	280bis	d1e40194	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
134297	Laon, Bibliothèque municipale, 280ter	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	280ter	d1e40324	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129571	Laon, Bibliothèque municipale, 282	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	282	d1e40394	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129752	Laon, Bibliothèque municipale, 287	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	287	d1e40451	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142328	Laon, Bibliothèque municipale, 288	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	288	d1e40565	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142329	Laon, Bibliothèque municipale, 289	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	289	d1e40602	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142222	Laon, Bibliothèque municipale, 29	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	29	d1e25835	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142330	Laon, Bibliothèque municipale, 290, t. I	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	290, t. I	d1e40663	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142331	Laon, Bibliothèque municipale, 290, t. II	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	290, t. II	d1e40732	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142332	Laon, Bibliothèque municipale, 291	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	291	d1e40808	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142333	Laon, Bibliothèque municipale, 292	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	292	d1e40845	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142334	Laon, Bibliothèque municipale, 295, t. I	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	295, t. I	d1e40882	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129796	Laon, Bibliothèque municipale, 298	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	298	cld1e40919	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142335	Laon, Bibliothèque municipale, 299	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	299	d1e41062	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142212	Laon, Bibliothèque municipale, 3	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	3	d1e24390	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
140984	Laon, Bibliothèque municipale, 301	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	301	d1e41108	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142336	Laon, Bibliothèque municipale, 303	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	303	cld1e41161	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138272	Laon, Bibliothèque municipale, 304 (ff. 1-48)	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	304 (ff. 1-48)	d1e41212	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129576	Laon, Bibliothèque municipale, 305	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	305	d1e41265	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142337	Laon, Bibliothèque municipale, 306	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	306	d1e41374	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138815	Laon, Bibliothèque municipale, 307	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	307	d1e41422	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142339	Laon, Bibliothèque municipale, 309	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	309	d1e41486	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129745	Laon, Bibliothèque municipale, 31	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	31	d1e25883	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142340	Laon, Bibliothèque municipale, 314	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	314	d1e41564	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129578	Laon, Bibliothèque municipale, 315	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	315	d1e41612	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142341	Laon, Bibliothèque municipale, 317	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	317	d1e41718	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
129753	Laon, Bibliothèque municipale, 318	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	318	d1e41782	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
142342	Laon, Bibliothèque municipale, 319	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	319	d1e41912	B	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
138292	Laon, Bibliothèque municipale, 320	146508	Laon, Bibliothèque municipale	Laon, Bibliothèque municipale	320	d1e41972	A	modified_CMDF_Laon-Saint-Quentin-Soissonsenr.xml	Laon-Saint-Quentin-Soissons	LSS
